id,name,Gender,'Eye color',Race,'Hair color',Height,Publisher,'Skin color',Alignment,Weight,Agility,'Accelerated Healing','Lantern Power Ring','Dimensional Awareness','Cold Resistance',Durability,Stealth,'Energy Absorption',Flight,'Danger Sense','Underwater breathing',Marksmanship,'Weapons Master','Power Augmentation','Animal Attributes',Longevity,Intelligence,'Super Strength',Cryokinesis,Telepathy,'Energy Armor','Energy Blasts',Duplication,'Size Changing','Density Control',Stamina,'Astral Travel','Audio Control',Dexterity,Omnitrix,'Super Speed',Possession,'Animal Oriented Powers','Weapon-based Powers',Electrokinesis,'Darkforce Manipulation','Death Touch',Teleportation,'Enhanced Senses',Telekinesis,'Energy Beams',Magic,Hyperkinesis,Jump,Clairvoyance,'Dimensional Travel','Power Sense',Shapeshifting,'Peak Human Condition',Immortality,Camouflage,'Element Control',Phasing,'Astral Projection','Electrical Transport','Fire Control',Projection,Summoning,'Enhanced Memory',Reflexes,Invulnerability,'Energy Constructs','Force Fields',Self-Sustenance,Anti-Gravity,Empathy,'Power Nullifier','Radiation Control','Psionic Powers',Elasticity,'Substance Secretion','Elemental Transmogrification',Technopath/Cyberpath,'Photographic Reflexes','Seismic Power',Animation,Precognition,'Mind Control','Fire Resistance','Power Absorption','Enhanced Hearing','Nova Force',Insanity,Hypnokinesis,'Animal Control','Natural Armor',Intangibility,'Enhanced Sight','Molecular Manipulation','Heat Generation',Adaptation,Gliding,'Power Suit','Mind Blast','Probability Manipulation','Gravity Control',Regeneration,'Light Control',Echolocation,Levitation,'Toxin and Disease Control',Banish,'Energy Manipulation','Heat Resistance','Natural Weapons','Time Travel','Enhanced Smell',Illusions,Thirstokinesis,'Hair Manipulation',Illumination,Omnipotent,Cloaking,'Changing Armor','Power Cosmic',Biokinesis,'Water Control','Radiation Immunity','Vision - Telescopic','Toxin and Disease Resistance','Spatial Awareness','Energy Resistance','Telepathy Resistance','Molecular Combustion',Omnilingualism,'Portal Creation',Magnetism,'Mind Control Resistance','Plant Control',Sonar,'Sonic Scream','Time Manipulation','Enhanced Touch','Magic Resistance',Invisibility,Sub-Mariner,'Radiation Absorption','Intuitive aptitude','Vision - Microscopic',Melting,'Wind Control','Super Breath',Wallcrawling,'Vision - Night','Vision - Infrared','Grim Reaping','Matter Absorption','The Force',Resurrection,Terrakinesis,'Vision - Heat',Vitakinesis,'Radar Sense','Qwardian Power Ring','Weather Control','Vision - X-Ray','Vision - Thermal','Web Creation','Reality Warping','Odin Force','Symbiote Costume','Speed Force','Phoenix Force','Molecular Dissipation','Vision - Cryo',Omnipresent,Omniscient
632,Star-Lord,Male,blue,Human-Spartoi,Blond,188,'Marvel Comics',green,good,79,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
633,Stardust,Male,blue,Human,Black,-99,'Marvel Comics',green,good,-99,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
634,Starfire,Female,green,Tamaranean,Auburn,193,'DC Comics',orange,good,71,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
635,Stargirl,Female,blue,Human,Blond,165,'DC Comics',green,good,62,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
636,Static,Male,brown,Mutant,Black,170,'DC Comics',green,good,63,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
637,Steel,Male,brown,Human,'No Hair',201,'DC Comics',green,good,131,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
638,'Stephanie Powell',Female,blue,Human,Blond,-99,'ABC Studios',green,good,-99,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
639,Steppenwolf,Male,red,'New God',Black,183,'DC Comics',white,bad,91,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
640,Storm,Female,blue,Mutant,White,180,'Marvel Comics',green,good,57,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
641,Stormtrooper,Male,blue,Human,Black,183,'George Lucas',green,bad,-99,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
